"Census Profile, 2021 Census of Population"
,,,"Vancouver, City (CY) [Census subdivision], British Columbia",,
"Selected places of birth for the immigrant population","    Nigeria",,   240,"",
"Selected places of birth for the immigrant population","    Somalia",,   100,"",
"Selected places of birth for the immigrant population","    South Africa, Republic of",,  2290,"",
"Selected places of birth for the immigrant population","    Other places of birth in Africa",,  2835,"",
"Selected places of birth for the immigrant population","  Asia",,193325,"",
"Selected places of birth for the immigrant population","    Afghanistan",,   395,"",
"Selected places of birth for the immigrant population","    Iran",82,  8780,"",
"Selected places of birth for the immigrant population","    Iraq",,   595,"",
"Selected places of birth for the immigrant population","    Lebanon",,   485,"",
"Selected places of birth for the immigrant population","    Syria",83,   740,"",
"Selected places of birth for the immigrant population","    Turkey",,   960,"",
"Selected places of birth for the immigrant population","    China",84, 63270,"",
"Selected places of birth for the immigrant population","    Hong Kong",85, 25485,"",
"Selected places of birth for the immigrant population","    Korea, South",86,  6495,"",
"Selected places of birth for the immigrant population","    Taiwan",,  9865,"",
"Selected places of birth for the immigrant population","    Philippines",, 29925,"",
"Selected places of birth for the immigrant population","    Viet Nam",, 12115,"",
"Selected places of birth for the immigrant population","    Bangladesh",,   800,"",
"Selected places of birth for the immigrant population","    India",, 14640,"",
"Selected places of birth for the immigrant population","    Pakistan",,  1085,"",
"Selected places of birth for the immigrant population","    Sri Lanka",,  1605,"",
"Selected places of birth for the immigrant population","    Other places of birth in Asia",, 16080,"",
"Selected places of birth for the immigrant population","  Oceania and other places of birth",87,  5520,"",
"Selected places of birth for the recent immigrant population ","Total - Place of birth for the recent immigrant population in private households - 25% sample data",88, 41360,"",
"Selected places of birth for the recent immigrant population ","  Americas",,  6735,"",
"Selected places of birth for the recent immigrant population ","    Brazil",,  1820,"",
"Selected places of birth for the recent immigrant population ","    Colombia",,   290,"",
"Selected places of birth for the recent immigrant population ","    Haiti",,     0,"",
"Selected places of birth for the recent immigrant population ","    Jamaica",,    25,"",
"Selected places of birth for the recent immigrant population ","    Mexico",,  1215,"",
"Selected places of birth for the recent immigrant population ","    United States of America",,  2295,"",
"Selected places of birth for the recent immigrant population ","    Venezuela",89,   220,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Americas",,   865,"",
"Selected places of birth for the recent immigrant population ","  Europe",,  9075,"",
"Selected places of birth for the recent immigrant population ","    France",,   920,"",
"Selected places of birth for the recent immigrant population ","    Germany",,   455,"",
"Selected places of birth for the recent immigrant population ","    Ireland",90,  1690,"",
"Selected places of birth for the recent immigrant population ","    Italy",,   320,"",
"Selected places of birth for the recent immigrant population ","    Russian Federation",,   645,"",
"Selected places of birth for the recent immigrant population ","    Ukraine",,   495,"",
"Selected places of birth for the recent immigrant population ","    United Kingdom",81,  2415,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Europe",,  2135,"",
"Selected places of birth for the recent immigrant population ","  Africa",,  1165,"",
"Selected places of birth for the recent immigrant population ","    Algeria",,    40,"",
"Selected places of birth for the recent immigrant population ","    Burundi",,    20,"",
"Selected places of birth for the recent immigrant population ","    Cameroon",,    15,"",
"Selected places of birth for the recent immigrant population ","    Congo, Democratic Republic of the",,     0,"",
"Selected places of birth for the recent immigrant population ","    Côte d'Ivoire",,    15,"",
"Selected places of birth for the recent immigrant population ","    Egypt",,   110,"",
"Selected places of birth for the recent immigrant population ","    Eritrea",,    35,"",
"Selected places of birth for the recent immigrant population ","    Ethiopia",,    55,"",
"Selected places of birth for the recent immigrant population ","    Morocco",,    85,"",
"Selected places of birth for the recent immigrant population ","    Nigeria",,   115,"",
"Selected places of birth for the recent immigrant population ","    Somalia",,     0,"",
"Selected places of birth for the recent immigrant population ","    South Africa, Republic of",,   350,"",
"Selected places of birth for the recent immigrant population ","    Sudan",91,    35,"",
"Selected places of birth for the recent immigrant population ","    Tunisia",,    25,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Africa",,   240,"",
"Selected places of birth for the recent immigrant population ","  Asia",, 23045,"",
"Selected places of birth for the recent immigrant population ","    Afghanistan",,   105,"",
"Selected places of birth for the recent immigrant population ","    Bangladesh",,   155,"",
"Selected places of birth for the recent immigrant population ","    China",84,  5930,"",
"Selected places of birth for the recent immigrant population ","    Hong Kong",85,   615,"",
"Selected places of birth for the recent immigrant population ","    India",,  3680,"",
"Selected places of birth for the recent immigrant population ","    Iran",82,  1220,"",
"Selected places of birth for the recent immigrant population ","    Iraq",,   125,"",
"Selected places of birth for the recent immigrant population ","    Israel",,   245,"",
"Selected places of birth for the recent immigrant population ","    Japan",,   815,"",
"Selected places of birth for the recent immigrant population ","    Jordan",,    45,"",
"Selected places of birth for the recent immigrant population ","    Korea, South",86,  1250,"",
"Selected places of birth for the recent immigrant population ","    Lebanon",,    80,"",
"Selected places of birth for the recent immigrant population ","    Nepal",,    65,"",
"Selected places of birth for the recent immigrant population ","    Pakistan",,   255,"",
"Selected places of birth for the recent immigrant population ","    Philippines",,  4445,"",
"Selected places of birth for the recent immigrant population ","    Saudi Arabia",,   140,"",
"Selected places of birth for the recent immigrant population ","    Sri Lanka",,   250,"",
"Selected places of birth for the recent immigrant population ","    Syria",83,   565,"",
"Selected places of birth for the recent immigrant population ","    Turkey",,   375,"",
"Selected places of birth for the recent immigrant population ","    United Arab Emirates",,   105,"",
"Selected places of birth for the recent immigrant population ","    Viet Nam",,   995,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Asia",,  1590,"",
"Selected places of birth for the recent immigrant population ","  Oceania and other",87,  1340,"",
"Selected places of birth for the recent immigrant population ","    Australia",,  1010,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth",92,   330,"",
"Generation status","Total - Generation status for the population in private households - 25% sample data",93,650380,"",
"Generation status","  First generation",94,327870,"",
"Generation status","  Second generation",95,160910,"",
"Generation status","  Third generation or more",96,161595,"",
"Admission category and applicant type","Total - Admission category and applicant type for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",97,228925,"",
"Admission category and applicant type","  Economic immigrants",98,140320,"",
"Admission category and applicant type","    Principal applicants",99, 62775,"",
"Admission category and applicant type","    Secondary applicants",100, 77545,"",
"Admission category and applicant type","  Immigrants sponsored by family",101, 66960,"",
"Admission category and applicant type","  Refugees",102, 17530,"",
"Admission category and applicant type","  Other immigrants",103,  4120,"",
"Pre-admission experience","Total - Pre-admission experience for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",104,228925,"",
"Pre-admission experience","  Asylum claim before admission",105,  5935,"",
"Pre-admission experience","  Work permits only before admission",106, 33310,"",
"Pre-admission experience","  Study permits only before admission",107,  8645,"",
"Pre-admission experience","  Work and study permits before admission",108, 17150,"",
"Pre-admission experience","  Other permits before admission",109,   750,"",
"Pre-admission experience","  No pre-admission experience",110,163140,"",
"Visible minority","Total - Visible minority for the population in private households - 25% sample data",111,650380,"",
"Visible minority","  Total visible minority population",112,354615,"",
"Visible minority","    South Asian",, 44850,"",
"Visible minority","    Chinese",,168385,"",
"Visible minority","    Black",,  8515,"",
"Visible minority","    Filipino",, 38605,"",
"Visible minority","    Arab",,  3785,"",
"Visible minority","    Latin American",, 18080,"",
"Visible minority","    Southeast Asian",, 20585,"",
"Visible minority","    West Asian",, 12100,"",
"Visible minority","    Korean",, 10895,"",
"Visible minority","    Japanese",, 10990,"",
"Visible minority","    Visible minority, n.i.e.",113,  3240,"",
"Visible minority","    Multiple visible minorities",, 14585,"",
"Visible minority","  Not a visible minority",114,295770,"",
"Ethnic or cultural origin","Total - Ethnic or cultural origin for the population in private households - 25% sample data",115,650385,"",
"Ethnic or cultural origin","  Canadian",, 33685,"",
"Ethnic or cultural origin","  English",, 84370,"",
"Ethnic or cultural origin","  Irish",, 65695,"",
"Ethnic or cultural origin","  Scottish",, 69200,"",
"Ethnic or cultural origin","  French, n.o.s.",116, 30625,"",
"Ethnic or cultural origin","  German",, 45215,"",
"Ethnic or cultural origin","  Chinese",,159080,"",
"Ethnic or cultural origin","  Italian",, 21155,"",
"Ethnic or cultural origin","  Indian (India)",, 27765,"",
"Ethnic or cultural origin","  Ukrainian",, 20000,"",
"Ethnic or cultural origin","  Dutch",, 13330,"",
"Ethnic or cultural origin","  Polish",, 15900,"",
"Ethnic or cultural origin","  Québécois",,   925,"",
"Ethnic or cultural origin","  British Isles, n.o.s.",117, 21545,"",
"Ethnic or cultural origin","  Filipino",, 38885,"",
"Ethnic or cultural origin","  French Canadian",,  4070,"",
"Ethnic or cultural origin","  Caucasian (White), n.o.s.",118, 11105,"",
"Ethnic or cultural origin","  First Nations (North American Indian), n.o.s.",119,  5665,"",
"Ethnic or cultural origin","  Métis",,  3945,"",
"Ethnic or cultural origin","  European, n.o.s.",120, 11990,"",
"Ethnic or cultural origin","  Russian",, 14135,"",
"Ethnic or cultural origin","  Norwegian",, 10125,"",
"Ethnic or cultural origin","  Welsh",,  9255,"",
"Ethnic or cultural origin","  Portuguese",,  6535,"",
"Ethnic or cultural origin","  American",,  7565,"",
"Ethnic or cultural origin","  Spanish",, 11605,"",
"Ethnic or cultural origin","  Swedish",,  8270,"",
"Ethnic or cultural origin","  Hungarian",,  5615,"",
"Ethnic or cultural origin","  Acadian",,   835,"",
"Ethnic or cultural origin","  Pakistani",,  1825,"",
"Ethnic or cultural origin","  African, n.o.s.",121,  2660,"",
"Ethnic or cultural origin","  Jewish",, 11555,"",
"Ethnic or cultural origin","  Punjabi",,  6100,"",
"Ethnic or cultural origin","  Vietnamese",, 17450,"",
"Ethnic or cultural origin","  Arab, n.o.s.",122,  1800,"",
"Ethnic or cultural origin","  Greek",,  5475,"",
"Ethnic or cultural origin","  Jamaican",,  1375,"",
"Ethnic or cultural origin","  Asian, n.o.s.",123, 11330,"",
"Ethnic or cultural origin","  Cree, n.o.s.",124,  1705,"",
"Ethnic or cultural origin","  Korean",, 11470,"",
"Ethnic or cultural origin","  Romanian",,  3370,"",
"Ethnic or cultural origin","  Lebanese",,  1780,"",
"Ethnic or cultural origin","  Iranian",,  9440,"",
"Ethnic or cultural origin","  Christian, n.i.e.",125,  1695,"",
"Ethnic or cultural origin","  Danish",,  4890,"",
"Ethnic or cultural origin","  North American Indigenous, n.o.s.",126,  1715,"",
"Ethnic or cultural origin","  Sikh",,  3225,"",
"Ethnic or cultural origin","  Austrian",,  4710,"",
"Ethnic or cultural origin","  Belgian",,  2160,"",
"Ethnic or cultural origin","  Haitian",,   190,"",
"Ethnic or cultural origin","  Hindu",,  2685,"",
"Ethnic or cultural origin","  Mexican",,  7855,"",
"Ethnic or cultural origin","  Mennonite",,  1860,"",
"Ethnic or cultural origin","  Swiss",,  2790,"",
"Ethnic or cultural origin","  Finnish",,  2775,"",
"Ethnic or cultural origin","  Sri Lankan",,  1865,"",
"Ethnic or cultural origin","  Croatian",,  3580,"",
"Ethnic or cultural origin","  Japanese",, 13320,"",
"Ethnic or cultural origin","  South Asian, n.o.s.",127,  2460,"",
"Ethnic or cultural origin","  Mi'kmaq, n.o.s.",128,   430,"",
"Ethnic or cultural origin","  Northern European, n.o.s.",129,  2840,"",
"Ethnic or cultural origin","  Muslim",,   885,"",
"Ethnic or cultural origin","  Egyptian",,  1125,"",
"Ethnic or cultural origin","  Latin, Central or South American, n.o.s.",130,  2830,"",
"Ethnic or cultural origin","  Tamil",,  1040,"",
"Ethnic or cultural origin","  Icelandic",,  2525,"",
"Ethnic or cultural origin","  Colombian",,  1735,"",
"Ethnic or cultural origin","  Moroccan",,   545,"",
"Ethnic or cultural origin","  Czech",,  2820,"",
"Ethnic or cultural origin","  Syrian",,   770,"",
"Ethnic or cultural origin","  Guyanese",,   460,"",
"Ethnic or cultural origin","  Afghan",,   655,"",
"Ethnic or cultural origin","  Black, n.o.s.",131,   695,"",
"Ethnic or cultural origin","  Serbian",,  2930,"",
"Ethnic or cultural origin","  Ojibway",,   440,"",
"Ethnic or cultural origin","  Newfoundlander",,   355,"",
"Ethnic or cultural origin","  Hong Konger",,  8560,"",
"Ethnic or cultural origin","  Ontarian",,   360,"",
"Ethnic or cultural origin","  Persian",,  3510,"",
"Ethnic or cultural origin","  Trinidadian/Tobagonian",,   770,"",
"Ethnic or cultural origin","  Turkish",,  2350,"",
"Ethnic or cultural origin","  Inuit, n.o.s.",132,   145,"",
"Ethnic or cultural origin","  Bangladeshi",,   935,"",
"Ethnic or cultural origin","  Algerian",,   250,"",
"Ethnic or cultural origin","  Brazilian",,  3785,"",
"Ethnic or cultural origin","  Nigerian",,   430,"",
"Ethnic or cultural origin","  Armenian",,   760,"",
"Ethnic or cultural origin","  Slovak",,  1710,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",133,  2065,"",
"Ethnic or cultural origin","  Somali",,   300,"",
"Ethnic or cultural origin","  Taiwanese",,  9355,"",
"Ethnic or cultural origin","  Iraqi",,   475,"",
"Ethnic or cultural origin","  Salvadorean",,  1035,"",
"Ethnic or cultural origin","  African Caribbean",,   320,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",134,  2395,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",135,  1025,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",136,   385,"",
"Ethnic or cultural origin","  Algonquin",,   125,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",137,   345,"",
"Ethnic or cultural origin","  Lithuanian",,  1445,"",
"Ethnic or cultural origin","  South African",,  1885,"",
"Ethnic or cultural origin","  Australian",,  2805,"",
"Ethnic or cultural origin","  Palestinian",,   475,"",
"Ethnic or cultural origin","  Chilean",,  1325,"",
"Ethnic or cultural origin","  Congolese",,   205,"",
"Ethnic or cultural origin","  Nova Scotian",,   210,"",
"Ethnic or cultural origin","  Ethiopian",,   405,"",
"Ethnic or cultural origin","  Hispanic, n.o.s.",138,  1135,"",
"Ethnic or cultural origin","  Peruvian",,  1015,"",
"Ethnic or cultural origin","  Yoruba",,   125,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,   615,"",
"Ethnic or cultural origin","  Berber",,   175,"",
"Ethnic or cultural origin","  Albanian",,   320,"",
"Ethnic or cultural origin","  Maltese",,   355,"",
"Ethnic or cultural origin","  Macedonian",,   275,"",
"Ethnic or cultural origin","  Slovenian",,   760,"",
"Ethnic or cultural origin","  Western European, n.o.s.",139,  1095,"",
"Ethnic or cultural origin","  New Brunswicker",,   105,"",
"Ethnic or cultural origin","  Gujarati",,   375,"",
"Ethnic or cultural origin","  Eritrean",,   220,"",
"Ethnic or cultural origin","  African Canadian",,   220,"",
"Ethnic or cultural origin","  Israeli",,  1285,"",
"Ethnic or cultural origin","  Mohawk",,   210,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",140,   470,"",
"Ethnic or cultural origin","  Bulgarian",,   720,"",
"Ethnic or cultural origin","  Albertan",,   200,"",
"Ethnic or cultural origin","  Ghanaian",,   315,"",
"Ethnic or cultural origin","  Barbadian",,   230,"",
"Ethnic or cultural origin","  African American",,   795,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",141,   720,"",
"Ethnic or cultural origin","  Tunisian",,   150,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",142,  1075,"",
"Ethnic or cultural origin","  Cuban",,   335,"",
"Ethnic or cultural origin","  Bosnian",,   810,"",
"Ethnic or cultural origin","  Venezuelan",,   515,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",143,    35,"",
"Ethnic or cultural origin","  Latvian",,   815,"",
"Ethnic or cultural origin","  Bengali",,   445,"",
"Ethnic or cultural origin","  Cameroonian",,    40,"",
"Ethnic or cultural origin","  Guatemalan",,   325,"",
"Ethnic or cultural origin","  Indonesian",,  1670,"",
"Ethnic or cultural origin","  Laotian",,   255,"",
"Ethnic or cultural origin","  Ilocano",,  1140,"",
"Ethnic or cultural origin","  Northern Irish",,   665,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",144,  1055,"",
"Ethnic or cultural origin","  British Columbian",,  1345,"",
"Ethnic or cultural origin","  Ecuadorian",,   360,"",
"Ethnic or cultural origin","  Franco Ontarian",,    70,"",
"Ethnic or cultural origin","  Argentinian",,   505,"",
"Ethnic or cultural origin","  Estonian",,   730,"",
"Ethnic or cultural origin","  Kurdish",,   735,"",
"Ethnic or cultural origin","  Fijian",,  1860,"",
"Ethnic or cultural origin","  Jatt",,   325,"",
"Ethnic or cultural origin","  North American, n.o.s.",145,   210,"",
"Ethnic or cultural origin","  Coptic",,    50,"",
"Ethnic or cultural origin","  Thai",,  1360,"",
"Ethnic or cultural origin","  Dominican",,   180,"",
"Ethnic or cultural origin","  Nepali",,   320,"",
"Ethnic or cultural origin","  Kabyle",,    30,"",
"Ethnic or cultural origin","  Assyrian",,    40,"",
"Ethnic or cultural origin","  Igbo",,    60,"",
"Ethnic or cultural origin","  Byelorussian",,   425,"",
"Ethnic or cultural origin","  Dene, n.o.s.",146,    70,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",147,   145,"",
"Ethnic or cultural origin","  Abenaki",,    40,"",
"Ethnic or cultural origin","  Moldovan",,   215,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",148,   100,"",
"Ethnic or cultural origin","  New Zealander",,  1225,"",
"Ethnic or cultural origin","  Sudanese",,   165,"",
"Ethnic or cultural origin","  Breton",,   115,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,   135,"",
"Ethnic or cultural origin","  Malaysian",,  1290,"",
"Ethnic or cultural origin","  Plains Cree",,   130,"",
"Ethnic or cultural origin","  North African, n.o.s.",149,   160,"",
"Ethnic or cultural origin","  Huron (Wendat)",,    60,"",
"Ethnic or cultural origin","  Saskatchewanian",,   190,"",
"Ethnic or cultural origin","  Buddhist",,  1045,"",
"Ethnic or cultural origin","  Gaspesian",,    15,"",
"Ethnic or cultural origin","  Norman",,   110,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",150,   280,"",
"Ethnic or cultural origin","  Ivorian",,    15,"",
"Ethnic or cultural origin","  Saulteaux",,   110,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",151,   110,"",
"Ethnic or cultural origin","  Burundian",,    80,"",
"Ethnic or cultural origin","  Tigrinya",,   105,"",
"Ethnic or cultural origin","  Nicaraguan",,   395,"",
"Ethnic or cultural origin","  Mauritian",,   135,"",
"Ethnic or cultural origin","  Kenyan",,   355,"",
"Ethnic or cultural origin","  Oji-Cree",,    25,"",
"Ethnic or cultural origin","  Vincentian",,    40,"",
"Ethnic or cultural origin","  Jordanian",,   120,"",
"Ethnic or cultural origin","  Manitoban",,   180,"",
"Ethnic or cultural origin","  Cape Bretoner",,    45,"",
"Ethnic or cultural origin","  Rwandan",,   135,"",
"Ethnic or cultural origin","  Grenadian",,    25,"",
"Ethnic or cultural origin","  Malayali",,   155,"",
"Ethnic or cultural origin","  Chaldean",,    70,"",
"Ethnic or cultural origin","  Sinhalese",,   180,"",
"Ethnic or cultural origin","  Mayan",,   455,"",
"Ethnic or cultural origin","  Honduran",,   265,"",
"Ethnic or cultural origin","  Cherokee",,   180,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,    15,"",
"Ethnic or cultural origin","  Indo-Caribbean",,    95,"",
"Ethnic or cultural origin","  Flemish",,   240,"",
"Ethnic or cultural origin","  United Empire Loyalist",,   115,"",
"Ethnic or cultural origin","  Senegalese",,    30,"",
"Ethnic or cultural origin","  Azerbaijani",,   245,"",
"Ethnic or cultural origin","  Sicilian",,   150,"",
"Ethnic or cultural origin","  Pashtun",,   105,"",
"Ethnic or cultural origin","  Malay",,   590,"",
"Ethnic or cultural origin","  Goan",,   200,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",152,    25,"",
"Ethnic or cultural origin","  Tibetan",,   100,"",
"Ethnic or cultural origin","  Zimbabwean",,   160,"",
"Ethnic or cultural origin","  Burmese",,   460,"",
"Ethnic or cultural origin","  Mongolian",,   360,"",
"Ethnic or cultural origin","  Azorean",,    60,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",
"Ethnic or cultural origin","  Bamileke",,     0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,     0,"",
"Ethnic or cultural origin","  Ugandan",,   200,"",
"Ethnic or cultural origin","  Oromo",,   180,"",
"Ethnic or cultural origin","  Tanzanian",,   190,"",
"Ethnic or cultural origin","  Yemeni",,    85,"",
"Ethnic or cultural origin","  Central African",,     0,"",
"Ethnic or cultural origin","  Libyan",,   145,"",
"Ethnic or cultural origin","  Basque",,   320,"",
"Ethnic or cultural origin","  Uruguayan",,   130,"",
"Ethnic or cultural origin","  Akan, n.o.s.",153,    25,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",154,   135,"",
"Ethnic or cultural origin","  Igorot",,   320,"",
"Ethnic or cultural origin","  Fulani",,     0,"",
"Ethnic or cultural origin","  Woodland Cree",,    10,"",
"Ethnic or cultural origin","  Guinean",,    35,"",
"Ethnic or cultural origin","  St. Lucian",,    25,"",
"Ethnic or cultural origin","  Prince Edward Islander",,    25,"",
"Ethnic or cultural origin","  Maliseet",,    20,"",
"Ethnic or cultural origin","  Beninese",,    30,"",
"Ethnic or cultural origin","  Telugu",,   105,"",
"Ethnic or cultural origin","  Roma",,   125,"",
"Ethnic or cultural origin","  Costa Rican",,   250,"",
"Ethnic or cultural origin","  African Nova Scotian",,    15,"",
"Ethnic or cultural origin","  Malagasy",,    30,"",
"Ethnic or cultural origin","  Kashmiri",,    50,"",
"Ethnic or cultural origin","  Singaporean",,   735,"",
"Ethnic or cultural origin","  Karen",,     0,"",
"Ethnic or cultural origin","  Edo",,    10,"",
"Ethnic or cultural origin","  Tajik",,    55,"",
"Ethnic or cultural origin","  Amhara",,    35,"",
"Ethnic or cultural origin","  Paraguayan",,    90,"",
"Religion","Total - Religion for the population in private households - 25% sample data",155,650380,"",
"Religion","  Buddhist",, 26245,"",
"Religion","  Christian",,194365,"",
"Religion","    Christian, n.o.s.",156, 44395,"",
"Religion","    Anabaptist",,  1425,"",
"Religion","    Anglican",, 11970,"",
"Religion","    Baptist",,  4705,"",
"Religion","    Catholic",, 94425,"",
"Religion","    Christian Orthodox",,  8970,"",
"Religion","    Jehovah's Witness",,  2050,"",
"Religion","    Latter Day Saints",,   495,"",
"Religion","    Lutheran",,  3060,"",
"Religion","    Methodist and Wesleyan (Holiness)",,   500,"",
"Religion","    Pentecostal and other Charismatic",,  2465,"",
"Religion","    Presbyterian",,  2390,"",
"Religion","    Reformed",,   305,"",
"Religion","    United Church",,  8575,"",
"Religion","    Other Christian and Christian-related traditions",,  8650,"",
"Religion","  Hindu",, 12585,"",
"Religion","  Jewish",, 11675,"",
"Religion","  Muslim",, 17910,"",
"Religion","  Sikh",, 16535,"",
"Religion","  Traditional (North American Indigenous) spirituality",,   480,"",
"Religion","  Other religions and spiritual traditions",,  7665,"",
"Religion","  No religion and secular perspectives",,362925,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",157,645400,"",
"Mobility status 1 year ago","  Non-movers",,531810,"",
"Mobility status 1 year ago","  Movers",,113585,"",
"Mobility status 1 year ago","    Non-migrants",, 74590,"",
"Mobility status 1 year ago","    Migrants",, 39000,"",
"Mobility status 1 year ago","      Internal migrants",, 23805,"",
"Mobility status 1 year ago","        Intraprovincial migrants",, 14460,"",
"Mobility status 1 year ago","        Interprovincial migrants",,  9345,"",
"Mobility status 1 year ago","      External migrants",, 15190,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",158,626725,"",
"Mobility status 5 years ago","  Non-movers",,345375,"",
"Mobility status 5 years ago","  Movers",,281350,"",
"Mobility status 5 years ago","    Non-migrants",,129275,"",
"Mobility status 5 years ago","    Migrants",,152085,"",
"Mobility status 5 years ago","      Internal migrants",, 86030,"",
"Mobility status 5 years ago","        Intraprovincial migrants",, 56025,"",
"Mobility status 5 years ago","        Interprovincial migrants",, 30010,"",
"Mobility status 5 years ago","      External migrants",, 66055,"",

Symbols:
...,"not applicable"


Notes:
1,2021 and 2016 population
,Statistics Canada is committed to protect the privacy of all Canadians and the confidentiality of the data they provide to us. As part of this commitment  some population counts of geographic areas are adjusted in order to ensure confidentiality.
,The adjustment to counts of the total population for any dissemination block is controlled to ensure that the population counts for dissemination areas will always be within 5 of the actual values. The adjustment has no impact on the population counts of census divisions and large census subdivisions.

2,Total private dwellings
,Private dwelling refers to a separate set of living quarters with a private entrance either from outside the building or from a common hall  lobby  vestibule or stairway inside the building. The entrance to the dwelling must be one that can be used without passing through the living quarters of some other person or group of persons.

3,Private dwellings occupied by usual residents
,A private dwelling occupied by usual residents refers to a private dwelling in which a person or a group of persons is permanently residing. Also included are private dwellings whose usual residents are temporarily absent on May 11  2021.

4,The category 'Movable dwelling' includes mobile homes and other movable dwellings such as houseboats  recreational vehicles and railroad cars.

5,A census family is defined as a married couple (with or without children  a common-law couple (with or without children) or a one-parent family. For more information  refer to the Census Dictionary: Census family structure.

6,There is no age restriction on children. Includes children living with a grandparent or grandparents without a parent present.

7,Includes foster children.

8,Multigenerational households represent all households where there is at least one person who is both the grandparent of a person in the household and the parent of another person in the same household. They also represent all households where there is at least one person who is both the child of a person in the household and the grandchild of another person in the same household. In previous censuses  multigenerational households were only created based on the former definition  not the latter. As a result  there may be small differences in counts for 2011 and 2016 in archived tables.

9,Excludes multigenerational households.

10,Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:


    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,
    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,
    *statistical units of farm statistical programs such as farm operator and farm family.
,

In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.

In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.

In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.

The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:


    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,
    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,
    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,
    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,
    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  COVID-19 benefits and Canada Pension Plan and Québec Pension Plan benefits and disability income.
,

Receipts excluded from this income definition are:


    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,
    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,
    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,
    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,

After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.

Market income - The sum of employment income (wages  salaries and commissions  net self-employment income from farm or non-farm unincorporated business and/or professional practice)  investment income  private retirement income (retirement pensions  superannuation and annuities  including those from registered retirement savings plans [RRSPs] and registered retirement income funds [RRIFs]) and other money income from market sources during the reference period. It is equivalent to total income minus government transfers. It is also referred to as income before transfers and taxes.

Government transfers - All cash benefits received from federal  provincial  territorial or municipal governments during the reference period. It includes:


